Virus name,Pango lineage,Collection date,D614G,N501Y,A570D,P681H,T716I,S982A,D1118H,del69/70,del144
hCoV-19/USA/IL-CDC-QFIZ-1803/2021,B.1.2,2021-02-09,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-JEI5-1977/2021,B.1.1.354,2021-02-06,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-JEI6-1978/2021,B.1.2,2021-02-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX22251729/2021,B.1.2,2021-02-17,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX22251853/2021,B.1.2,2021-02-17,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX22251745/2021,B.1.2,2021-02-17,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX22251736/2021,B.1.2,2021-02-17,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX22251753/2021,B.1.1.519,2021-02-17,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX22251770/2021,B.1.2,2021-02-17,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0020486/2021,B.1.2,2021-02-23,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0020487/2021,B.1.1.519,2021-02-23,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0019215/2021,B.1.349,2021-02-17,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0019308/2021,B.1.2,2021-02-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0019320/2021,B.1.2,2021-02-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0019856/2021,B.1.1.519,2021-02-22,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0019858/2021,B.1.2,2021-02-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0019861/2021,B.1.429,2021-02-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0019940/2021,B.1.2,2021-02-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0020019/2021,B.1.2,2021-02-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0020490/2021,B.1.596,2021-02-23,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0019859/2021,B.1.1.519,2021-02-22,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0020025/2021,B.1.2,2021-02-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0021158/2021,B.1.2,2021-02-28,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-Yale-1830/2021,B.1.1.7,2021-02-20,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-Yale-1829/2021,B.1.1.7,2021-02-20,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-Yale-1831/2021,B.1.1.7,2021-02-19,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-Yale-1832/2021,B.1.1.7,2021-02-19,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-Yale-1833/2021,B.1.1.7,2021-02-19,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-Yale-1834/2021,B.1.1.7,2021-02-19,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-Yale-1846/2021,B.1.1.7,2021-02-18,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-2-3923828/2021,B.1.2,2021-02-10,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3923965/2021,B.1.2,2021-02-10,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3923841/2021,B.1.2,2021-02-10,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3923958/2021,B.1.1.519,2021-02-10,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3923974/2021,B.1.234,2021-02-10,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3923826/2021,B.1.404,2021-02-10,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3923967/2021,B.1.2,2021-02-11,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3923987/2021,B.1.2,2021-02-11,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3923839/2021,B.1.2,2021-02-10,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3923960/2021,B.1.429,2021-02-11,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3923975/2021,B.1.2,2021-02-10,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3923819/2021,B.1.2,2021-02-10,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX22357178/2021,B.1.429,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX22315847/2021,B.1.1.519,2021-02-22,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX22440182/2021,B.1.232,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-USAFSAM-S0909/2021,B.1.429,2021-02-12,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-USAFSAM-S0923/2021,B.1.36,2021-02-15,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-USAFSAM-S0924/2021,B.1.36,2021-02-16,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-USAFSAM-S0931/2021,B.1.36,2021-02-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-USAFSAM-S0933/2021,B.1.36,2021-02-19,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000024824/2021,B.1.596,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000023321/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000023377/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000023323/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000014512/2021,B.1.565,2021-02-13,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000014506/2021,B.1.2,2021-02-13,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000014514/2021,B.1.2,2021-02-13,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX22524054/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX22490897/2021,B.1.2,2021-02-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000015217/2021,B.1.2,2021-02-15,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000015227/2021,B.1.2,2021-02-15,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000015252/2021,P.2,2021-02-15,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000015362/2021,B.1.429,2021-02-16,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000015356/2021,B.1.234,2021-02-14,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000013986/2021,B.1.2,2021-02-13,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000017293/2021,B.1.2,2021-02-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000017313/2021,B.1.2,2021-02-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000017308/2021,B.1.427,2021-02-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000017364/2021,B.1.2,2021-02-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000016011/2021,B.1.2,2021-02-15,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000019515/2021,B.1.311,2021-02-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000019681/2021,B.1.2,2021-02-19,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000019317/2021,B.1.1.17,2021-02-18,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000019358/2021,B.1.2,2021-02-16,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000017774/2021,B.1.1.222,2021-02-17,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000017768/2021,B.1.429,2021-02-17,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000018270/2021,B.1.2,2021-02-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000018271/2021,B.1.2,2021-02-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000020088/2021,B.1.1.519,2021-02-20,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000020943/2021,B.1.2,2021-02-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000021157/2021,B.1.2,2021-02-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000020874/2021,B.1.429,2021-02-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000020248/2021,B.1.429,2021-02-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000021536/2021,B.1.1.348,2021-02-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000021614/2021,B.1.596,2021-02-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000021771/2021,B.1.2,2021-02-20,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000021843/2021,B.1.2,2021-02-21,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000022067/2021,B.1.427,2021-02-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000022145/2021,B.1.427,2021-02-23,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000022215/2021,B.1.429,2021-02-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000022247/2021,B.1.429,2021-02-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000025834/2021,B.1.2,2021-02-26,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000025831/2021,B.1.2,2021-02-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973398/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973383/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973399/2021,B.1.429,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973400/2021,B.1.2,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973379/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973498/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973555/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973458/2021,B.1.429,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973560/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973461/2021,P.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973556/2021,B.1.1.519,2021-02-26,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973567/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973497/2021,B.1.2,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973378/2021,B.1.2,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973481/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3973495/2021,B.1.1.519,2021-02-24,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000026527/2021,B.1.429,2021-02-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000026258/2021,B.1.596,2021-02-28,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000026208/2021,B.1.2,2021-02-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000025145/2021,B.1.2,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX22026996/2021,B.1.1.7,2021-02-12,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX22028661/2021,B.1.1.7,2021-02-11,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX22052424/2021,B.1.1.7,2021-02-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX22205636/2021,B.1.1.7,2021-02-17,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX22207996/2021,B.1.1.7,2021-02-18,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX22207991/2021,B.1.1.7,2021-02-19,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX22214892/2021,B.1.1.7,2021-02-18,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX22208718/2021,B.1.1.7,2021-02-18,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX22205633/2021,B.1.1.7,2021-02-16,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX22208177/2021,B.1.1.7,2021-02-19,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX22087735/2021,B.1.1.7,2021-02-16,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX22083719/2021,B.1.1.7,2021-02-16,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-Yale-1920/2021,B.1.1.7,2021-02-18,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-Yale-1933/2021,B.1.1.7,2021-02-21,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-Yale-1937/2021,B.1.1.7,2021-02-22,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-Yale-1942/2021,B.1.1.7,2021-02-23,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-Yale-1949/2021,B.1.1.7,2021-02-25,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-Yale-1955/2021,B.1.1.7,2021-02-24,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-STM-000027547/2021,B.1.596,2021-02-28,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3981748/2021,B.1.232,2021-02-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3981908/2021,B.1.429,2021-02-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3981842/2021,B.1.1.519,2021-02-25,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3981816/2021,B.1.2,2021-02-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0021249/2021,B.1.1.519,2021-02-24,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0021366/2021,B.1.1.519,2021-02-24,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0021836/2021,B.1.1.519,2021-02-26,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0022357/2021,B.1.596,2021-02-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0022577/2021,B.1.243,2021-02-28,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0022768/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0023326/2021,B.1.2,2021-02-27,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0024080/2021,B.1.2,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0024232/2021,B.1.2,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0024383/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0024404/2021,B.1.2,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0024273/2021,B.1.2,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0024184/2021,B.1.429,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0024062/2021,B.1.596,2021-02-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0024306/2021,B.1.427,2021-02-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0024220/2021,B.1.2,2021-02-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0024033/2021,B.1.2,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-2-3981910/2021,B.1.427,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-WIL-I-0001201/2021,B.1.2,2021-02-11,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-WIL-I-0001203/2021,B.1.2,2021-02-11,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001204/2021,B.1.2,2021-02-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001205/2021,B.1.2,2021-02-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001206/2021,B.1.2,2021-02-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001207/2021,B.1.2,2021-02-10,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001209/2021,B.1.2,2021-02-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001210/2021,B.1.2,2021-02-10,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001211/2021,B.1.2,2021-02-10,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001212/2021,B.1.2,2021-02-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001216/2021,B.1.2,2021-02-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001219/2021,P.2,2021-02-11,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001247/2021,B.1.2,2021-02-17,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001253/2021,B.1.565,2021-02-17,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001255/2021,B.1.2,2021-02-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001264/2021,B.1.2,2021-02-19,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001265/2021,B.1.582,2021-02-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001269/2021,B.1.427,2021-02-18,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001271/2021,B.1.232,2021-02-22,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001275/2021,B.1.1.519,2021-02-23,True,False,False,True,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001277/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001278/2021,B.1.596,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001281/2021,B.1.427,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-WIL-I-0001282/2021,B.1.429,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001283/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-COO-I-0001286/2021,B.1.429,2021-02-26,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-JAC-SV-000002/2021,B.1.526,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-PER-SV-000004/2021,B.1.2,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-JAC-SV-000006/2021,B.1.1.222,2021-02-24,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-PER-SV-000007/2021,B.1.1.222,2021-02-25,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-EFF-SV-000010/2021,B.1.2,2021-02-25,True,False,False,False,False,False,False,False,False
